T,S
2,0
8,0
4,0
64,0
4,0
108,0
4,0
109,0
4,0
53,0
22,0
2,0
138,0
5,1
23,0
83,0
507,1
8,0
5,0
86,1
5,0
4,0
481,0
240,0
110,0
76,0
10,0
117,0
44,0
4,0
131,0
223,0
100,0
4,0
6,0
2,0
68,0
4,0
5,0
226,0
3,0
134,0
73,0
37,1
2,0
70,0
242,0
14,0
15,0
42,0
834,1
41,0
100,0
53,0
142,0
3,0
8,0
6,1
58,0
2,0
7,1
92,0
24,0
9,0
218,0
6,0
10,1
111,0
206,0
5,0
221,0
3,1
134,0
22,1
190,0
6,0
12,0
50,0
86,0
63,0
8,1
59,0
3,1
11,1
2,1
2,0
135,0
4,0
30,0
81,0
2,0
15,0
119,0
71,1
3,0
38,0
9,0
3,0
150,0
33,0
2,0
55,0
24,0
9,0
1,0
33,0
17,0
39,0
14,0
14,0
101,0
9,1
114,0
1,0
24,0
40,0
113,0
2,0
2,0
12,0
14,0
39,0
11,0
10,0
347,0
48,0
3,0
173,0
20,0
8,0
11,0
16,0
518,0
4,0
3,0
100,0
2,1
149,0
173,0
36,0
54,0
122,0
18,0
6,1
3,1
3,0
29,0
74,0
3,0
366,0
3,0
59,0
148,0
4,0
3,0
124,0
7,0
60,1
6,0
9,0
164,0
6,0
62,0
43,0
139,0
2,0
1,0
2,0
34,0
9,1
19,0
39,0
52,0
4,0
151,0
265,0
2,0
167,1
88,0
100,0
118,0
7,1
109,0
61,0
216,0
5,0
17,0
14,0
47,0
268,0
151,0
6,1
64,0
7,0
149,0
219,0
17,0
43,0
1,0
4,0
9,0
69,0
71,0
3,0
76,0
164,0
14,0
10,0
280,0
37,0
2,0
36,0
23,0
10,0
234,0
9,0
4,0
121,0
119,0
11,0
74,0
289,0
113,0
5,0
36,0
174,0
2,1
41,0
10,0
3,0
142,0
91,0
6,0
229,0
4,0
212,0
1,0
68,0
77,0
3,0
31,1
8,0
2,0
3,0
7,1
63,0
2,0
7,0
11,0
37,1
161,0
129,0
123,0
2,0
324,1
44,0
123,0
80,0
9,0
72,0
64,0
106,0
47,0
185,0
4,0
55,0
62,0
97,0
100,0
123,1
2,0
6,0
2,0
348,0
367,0
159,0
11,0
21,0
144,0
11,0
122,0
8,0
4,0
6,1
34,0
9,1
107,0
12,0
51,0
2,0
20,0
6,1
72,0
8,0
19,0
16,0
23,0
97,0
466,0
86,0
4,1
92,0
2,0
10,1
67,0
36,0
27,0
34,0
3,1
2,0
99,0
10,0
10,0
351,0
42,0
65,0
143,0
27,0
5,0
5,0
2,1
4,0
5,0
127,0
37,0
3,0
459,1
4,0
73,0
86,0
4,0
71,0
5,0
39,0
2,0
291,1
7,1
109,0
18,0
53,0
4,0
5,0
114,0
20,0
54,0
15,0
5,0
3,0
16,0
2,0
192,0
2,0
22,0
13,0
68,0
6,0
77,0
54,0
5,1
2,0
4,1
72,1
83,0
157,0
4,1
9,1
3,0
11,0
208,0
3,0
2,0
4,0
167,0
348,0
5,0
161,0
4,0
6,0
5,0
25,0
16,0
4,0
5,0
2,0
36,0
2,0
13,0
3,0
59,0
20,1
35,0
20,0
154,0
28,0
391,0
95,0
4,0
10,0
4,0
70,0
22,0
13,0
12,0
14,0
278,0
56,0
16,0
28,0
7,0
4,0
6,0
7,0
8,0
67,0
6,0
4,0
12,0
6,1
14,0
180,0
4,0
30,0
26,0
287,0
374,0
17,0
206,0
138,0
5,0
840,0
24,0
2,0
77,0
27,0
319,0
8,1
38,0
20,0
5,0
13,0
207,0
126,0
25,0
93,0
18,1
3,1
2,0
34,0
137,0
15,0
11,0
12,0
2,0
3,0
188,0
2,0
139,0
152,1
16,0
196,0
2,1
26,0
41,0
14,0
6,0
4,0
151,0
210,0
15,0
3,0
53,0
54,0
106,0
11,0
41,0
8,1
7,0
2,0
178,0
6,1
3,0
3,0
37,0
32,0
65,0
195,0
33,0
9,0
71,0
2,0
50,0
3,0
25,0
59,0
194,0
93,0
185,0
105,0
2,0
14,0
42,0
142,0
12,1
34,0
9,1
12,0
120,0
85,0
171,0
10,0
29,0
9,0
10,0
4,0
5,1
85,0
4,0
10,0
20,0
101,0
4,0
45,0
692,0
59,0
4,0
30,0
12,0
10,0
26,1
22,0
45,0
93,0
18,0
13,0
110,0
12,0
4,0
120,0
56,1
220,0
38,0
243,0
22,0
123,0
48,0
42,0
499,0
57,0
3,0
253,0
3,0
31,0
3,0
83,0
286,0
18,1
1,0
10,0
59,0
57,0
15,0
18,0
8,0
119,0
36,0
6,0
14,0
5,0
3,0
215,0
15,0
2,0
16,0
3,1
6,0
50,0
13,0
611,0
9,0
174,0
64,0
3,0
124,0
3,0
2,0
364,0
6,1
12,0
11,0
38,0
70,1
4,1
7,0
3,0
59,0
4,1
15,0
35,0
20,0
11,0
34,0
4,0
7,0
152,0
6,0
2,0
114,0
8,0
33,0
50,0
125,0
2,0
3,0
65,0
213,0
12,0
38,0
30,0
34,0
2,0
95,0
11,0
3,0
29,0
7,1
17,0
119,0
4,0
156,0
29,0
4,0
314,0
29,0
2,0
7,0
9,0
9,0
17,0
10,0
50,0
204,0
20,0
11,0
3,0
66,0
211,0
39,0
10,0
15,0
167,0
7,0
389,0
3,0
3,0
72,0
842,0
6,0
5,0
95,0
30,0
73,0
4,1
20,0
14,0
67,0
6,1
87,0
6,0
2,0
129,0
16,0
16,0
6,0
140,0
103,0
99,0
190,0
336,0
30,0
10,0
67,0
134,0
23,0
25,0
2,1
5,0
71,0
97,0
11,0
43,0
316,0
3,0
11,0
25,0
4,1
65,0
44,0
195,0
2,0
3,0
2,0
50,0
4,1
2,0
78,0
50,0
42,0
10,1
2,1
11,1
5,0
30,0
298,0
8,0
1,0
42,0
43,0
93,0
136,0
41,0
8,0
3,0
8,1
5,0
28,0
59,0
50,0
4,0
21,0
20,0
15,0
20,0
12,0
8,0
26,0
3,0
193,0
38,0
4,0
5,0
22,0
1,0
2,1
20,1
230,0
3,0
2,0
37,0
3,0
63,0
18,0
176,0
39,1
27,0
4,0
6,0
53,0
221,0
8,0
2,1
4,1
14,0
6,0
309,0
4,0
2,0
16,0
62,0
3,0
70,0
50,0
7,0
60,0
18,1
5,0
95,0
34,0
6,1
111,0
27,0
152,0
32,0
244,0
81,0
22,0
4,0
4,0
103,0
6,1
61,0
14,0
3,0
1,0
2,0
33,0
86,0
17,0
57,0
15,0
9,0
3,0
2,0
9,1
222,0
19,0
8,0
115,0
179,0
85,0
120,0
762,0
28,0
3,0
2,1
7,0
7,0
168,0
25,0
2,0
112,0
8,0
4,0
2,0
3,0
15,0
2,0
111,0
7,0
41,0
5,0
85,0
93,0
2,0
2,1
2,0
92,0
4,0
48,0
1,0
314,0
93,0
110,0
44,0
4,0
210,0
85,0
8,0
15,0
107,0
32,0
48,0
9,0
4,0
3,0
443,0
36,0
152,0
6,0
110,0
10,0
240,0
38,0
5,0
38,0
5,0
4,0
99,0
12,0
5,0
62,0
86,0
14,0
6,0
11,0
2,0
6,1
3,0
88,0
16,0
1,0
108,0
4,0
73,0
2,0
6,0
60,0
70,0
4,0
2,0
51,0
3,0
21,0
9,0
7,0
43,0
2,0
3,0
15,0
2,0
10,0
23,0
46,0
62,0
54,0
20,0
73,0
407,0
15,0
15,0
22,0
38,0
4,0
195,0
2,0
8,0
85,0
31,0
8,1
75,0
20,0
80,0
58,0
31,0
26,0
31,0
2,0
6,1
7,0
14,0
159,0
4,0
12,0
6,1
116,0
2,1
73,0
175,0
6,0
3,1
76,0
6,0
25,0
34,0
57,0
146,0
3,0
51,0
59,0
7,0
67,0
6,0
105,0
9,0
59,1
34,0
3,1
95,0
56,0
63,0
2,1
15,0
56,0
249,0
49,0
15,0
56,0
27,0
42,0
150,0
8,0
152,0
6,1
24,0
95,0
17,0
143,0
2,0
15,0
162,0
4,0
326,0
11,0
144,0
16,0
19,0
10,0
8,0
25,0
5,0
328,0
7,0
50,0
110,0
1,0
31,0
16,0
22,0
18,0
104,0
80,0
184,0
123,0
406,0
242,0
252,0
3,0
22,0
69,0
62,0
110,0
2,0
10,1
117,0
25,0
19,0
237,0
58,0
6,0
71,0
5,0
3,0
14,0
4,0
4,0
12,0
2,0
4,0
23,0
3,0
7,0
6,0
77,0
36,0
173,0
14,0
59,0
16,0
285,0
324,0
24,0
4,0
205,0
4,0
40,0
66,0
8,0
47,0
318,0
26,0
2,0
317,0
4,0
87,0
209,0
113,0
2,0
108,0
19,0
101,0
8,0
53,0
31,0
2,0
332,1
88,0
7,0
66,1
49,0
216,0
22,0
3,0
99,0
18,0
42,0
319,0
87,0
22,0
14,0
9,0
14,0
6,0
107,1
128,0
14,1
9,0
11,0
16,0
8,0
16,0
108,0
52,0
67,0
342,0
63,0
83,0
2,0
4,0
8,0
26,0
294,0
259,0
30,0
4,0
78,0
142,0
4,0
2,0
6,1
270,0
120,1
2,1
295,0
2,0
8,1
102,0
5,1
76,0
3,1
2,1
2,0
16,0
27,0
66,0
21,0
2,0
3,0
31,0
29,0
4,1
67,0
2,0
185,0
208,1
31,0
260,0
7,0
41,0
209,0
171,0
2,0
135,0
29,0
48,0
3,0
20,0
127,0
4,0
16,0
199,1
5,0
37,0
198,0
28,0
24,0
259,0
45,0
27,0
8,0
22,0
24,0
28,0
11,0
130,0
80,0
244,0
108,0
335,0
4,0
10,0
16,0
3,0
2,0
46,0
49,0
6,0
26,0
3,1
8,0
27,0
29,0
9,0
117,0
12,0
132,0
144,0
7,1
17,0
8,0
5,0
8,0
130,0
1,0
330,0
405,0
74,0
6,0
5,0
30,0
16,0
4,0
2,0
259,0
380,0
93,0
62,1
44,0
301,0
5,0
100,0
296,0
3,0
2,0
2,0
124,0
29,1
271,0
183,0
21,0
1,1
53,0
16,0
317,0
41,0
76,0
180,0
19,0
68,0
4,0
86,0
4,0
2,0
113,0
65,0
4,0
14,0
142,0
195,0
52,0
1,0
70,0
79,0
34,0
250,0
9,0
1,1
163,0
4,0
252,0
96,0
45,1
3,0
2,0
3,1
10,0
2,0
70,0
30,0
121,0
52,0
139,0
41,0
27,0
110,0
11,0
268,0
116,0
131,0
193,0
11,0
7,0
17,0
10,0
336,0
3,0
3,1
4,0
76,0
6,0
19,0
10,1
74,0
12,0
90,0
58,0
11,1
20,0
50,0
8,0
14,0
209,0
280,0
591,0
68,1
204,0
59,0
4,0
7,1
15,0
252,0
500,0
2,0
172,0
264,1
2,1
29,0
186,1
34,0
7,0
84,0
8,0
135,0
34,0
314,0
386,0
4,0
4,0
46,0
87,0
2,1
28,0
10,0
277,0
10,0
2,0
6,0
47,0
104,0
4,0
18,0
4,0
68,0
3,0
7,1
12,0
33,0
18,0
2,1
3,0
5,1
4,0
157,0
5,0
131,0
5,0
163,0
32,0
31,0
75,0
9,0
4,0
98,0
124,0
58,0
15,0
2,0
6,0
2,0
9,1
20,0
34,0
106,0
34,0
27,0
18,0
96,0
67,0
4,1
6,0
3,0
2,0
3,0
6,0
50,0
2,0
71,0
1,0
135,0
22,0
6,0
250,0
82,0
107,0
132,0
81,0
98,0
16,0
430,0
13,0
8,0
2,1
190,0
26,0
6,0
17,0
197,0
56,0
8,0
43,0
84,0
109,0
2,0
2,0
4,0
2,0
2,0
2,0
119,0
23,0
41,0
2,0
84,0
25,1
16,0
6,1
8,0
10,1
22,0
2,0
227,0
2,0
41,0
8,0
25,0
3,0
104,0
10,0
120,1
199,0
2,0
2,0
3,1
20,0
3,0
33,0
14,0
6,0
15,0
63,0
7,0
38,0
16,0
4,0
3,0
7,0
220,0
113,0
40,0
102,0
45,0
5,0
234,1
22,0
22,0
40,0
18,0
88,0
7,1
137,0
11,1
255,0
19,0
2,0
19,1
32,0
20,0
38,0
31,0
89,0
77,0
37,0
2,0
3,0
2,0
120,0
94,0
15,0
139,0
98,0
282,0
150,0
38,0
2,0
4,0
41,0
4,0
6,0
4,0
4,1
352,0
36,0
2,0
5,0
3,0
67,0
29,0
13,0
3,1
139,0
206,0
15,1
1,0
6,0
46,0
6,0
46,0
17,0
30,0
2,0
3,0
6,1
133,0
3,0
358,0
37,0
46,0
43,0
53,0
2,0
10,1
3,0
5,0
2,1
7,1
4,0
219,0
5,0
77,0
29,0
2,0
14,0
54,0
8,0
14,0
29,1
16,0
55,0
51,0
9,1
31,0
72,0
7,0
11,0
4,0
31,0
4,0
19,0
6,0
5,0
253,0
5,1
191,0
10,0
25,0
65,0
106,0
17,0
380,0
9,0
240,0
6,1
11,0
25,0
18,0
8,0
142,0
2,0
138,0
4,0
179,0
4,0
9,0
25,0
14,0
115,0
90,0
59,0
106,0
38,1
227,0
134,0
130,0
8,0
2,0
3,0
22,0
5,0
11,0
8,0
6,0
49,0
1,0
53,0
11,0
2,0
373,0
109,0
5,0
7,0
70,0
20,0
7,0
59,0
21,0
5,0
7,0
7,0
127,0
442,0
3,0
4,1
36,0
19,0
153,0
218,0
2,0
54,0
72,0
3,0
6,0
97,0
15,0
103,0
2,0
308,0
117,0
2,0
242,0
10,0
21,0
5,0
67,0
37,0
51,0
8,0
40,0
4,0
14,0
259,0
203,0
30,0
231,0
162,0
443,0
213,0
41,0
46,0
6,1
61,1
48,0
142,0
166,0
241,0
5,0
25,0
260,0
4,1
11,0
9,0
282,0
8,0
6,0
6,0
116,0
8,0
123,0
23,0
332,0
6,0
12,0
16,0
65,0
370,0
4,0
14,0
44,0
18,0
10,0
2,0
212,0
7,0
68,1
37,0
6,0
2,0
3,1
174,0
3,0
16,0
6,0
84,0
17,0
131,0
4,0
29,0
4,0
12,0
118,0
131,0
4,1
5,0
51,0
3,0
4,0
89,0
382,0
78,0
4,0
11,0
71,0
2,0
5,1
2,0
172,0
347,0
43,0
5,0
128,0
16,1
50,0
433,0
227,0
40,0
157,0
60,0
351,0
8,1
7,0
18,1
7,0
41,0
1,1
10,0
161,0
13,0
127,0
23,0
136,0
2,0
8,0
20,0
85,0
9,0
113,0
54,0
5,0
34,0
136,0
3,1
505,0
34,0
6,1
138,0
515,0
14,1
191,0
249,0
19,0
32,0
191,0
3,0
31,0
59,0
5,0
203,0
6,0
4,0
33,0
8,0
8,0
13,0
11,0
4,1
13,0
57,0
1,0
264,0
15,0
8,1
56,1
2,0
36,0
179,0
11,0
23,0
289,0
50,0
2,0
48,0
85,0
1,0
3,1
180,0
25,0
7,0
3,0
145,0
8,1
4,0
267,0
119,0
2,0
10,0
100,0
2,0
318,0
401,0
24,0
11,0
118,0
94,0
6,0
450,0
8,1
111,0
6,0
2,1
7,0
251,0
8,0
4,0
150,0
4,0
239,0
268,0
4,1
24,0
90,0
2,1
123,0
124,0
6,0
7,0
14,0
310,0
153,0
584,0
18,0
2,0
439,0
3,0
30,0
13,0
7,0
7,0
31,0
27,0
59,0
17,0
64,0
1,0
13,0
9,0
5,0
365,0
50,0
79,0
293,0
4,0
209,0
11,0
108,0
114,0
117,1
352,1
17,0
190,0
4,0
223,0
22,0
48,0
10,0
21,0
113,0
7,0
71,0
74,0
83,0
9,1
20,0
9,1
2,0
56,0
36,0
4,0
393,1
71,0
46,0
7,0
190,0
8,0
24,0
5,1
5,0
249,0
16,0
8,0
282,0
130,0
131,0
4,0
12,0
6,0
1,1
541,0
80,0
3,0
69,0
17,0
229,0
132,0
2,0
43,0
148,0
120,0
5,0
4,1
180,1
4,0
141,0
4,0
24,0
41,0
71,0
4,0
179,0
3,0
25,0
49,0
127,0
255,0
7,0
9,0
34,0
55,0
6,1
2,0
62,0
2,0
12,0
23,0
15,0
146,0
60,0
6,0
135,0
2,0
2,1
76,0
312,1
2,1
13,0
156,0
290,0
3,0
33,0
401,0
98,0
102,0
128,0
9,0
36,0
191,0
2,0
50,0
38,0
266,0
2,0
200,0
61,0
13,0
30,0
79,0
4,1
99,0
2,0
8,0
43,0
243,0
408,0
99,0
6,0
53,0
25,0
64,0
64,0
54,0
44,0
3,0
3,0
21,0
3,0
245,0
141,0
31,0
6,0
294,0
4,1
6,0
195,0
320,0
15,0
66,0
6,0
25,0
4,0
7,0
12,0
13,0
176,0
8,0
5,1
4,0
32,0
42,0
2,1
40,0
15,0
9,0
18,0
2,0
34,0
4,0
3,1
12,0
5,0
18,0
362,0
32,0
8,0
8,0
18,0
9,0
658,0
40,0
3,0
12,0
23,0
28,0
7,1
2,0
343,0
35,0
158,0
5,0
82,0
30,1
5,0
19,0
4,1
7,0
27,0
8,0
17,0
177,0
60,0
4,0
8,0
33,0
30,1
3,1
244,0
2,0
5,0
38,0
27,0
76,0
2,0
1,0
7,0
11,0
37,1
7,0
41,0
35,1
2,0
6,1
129,0
230,0
8,0
16,1
61,0
124,0
4,0
142,0
12,0
4,0
28,0
3,0
3,0
4,1
29,0
21,0
16,0
15,0
5,0
173,0
361,0
30,1
3,1
4,0
42,0
10,0
167,0
361,0
15,0
25,0
4,0
78,0
80,0
58,0
4,0
26,0
2,0
53,0
4,0
19,0
4,0
25,0
8,0
393,0
2,0
19,0
7,0
4,1
19,0
6,1
28,0
151,0
20,1
15,0
20,0
11,0
184,0
48,0
3,0
9,0
29,0
3,0
35,0
2,0
8,1
264,0
2,0
2,0
66,0
3,0
20,0
2,0
75,0
6,0
46,0
115,0
38,0
2,0
4,0
39,0
89,0
31,0
41,0
105,0
43,0
46,0
17,0
16,0
14,0
258,0
100,0
8,1
3,0
16,0
199,0
263,0
265,0
14,0
26,0
39,0
52,0
345,0
6,0
98,0
14,0
112,0
2,0
369,0
34,0
18,0
16,0
57,0
130,0
31,0
66,0
740,0
102,0
4,0
67,0
207,0
4,0
12,0
90,0
5,1
15,0
2,0
14,0
10,0
89,1
68,0
64,0
210,0
10,0
2,0
113,0
115,0
236,0
6,1
2,0
6,0
14,0
10,1
10,1
213,0
29,0
77,1
8,0
11,0
131,0
16,0
20,1
73,0
129,0
68,0
2,0
42,0
626,0
20,0
549,0
9,0
24,0
2,0
4,0
2,0
167,0
2,0
20,0
22,0
14,0
10,0
17,0
17,0
2,0
39,0
259,0
4,0
12,0
90,0
2,0
19,0
48,1
12,0
17,0
4,0
7,0
19,0
89,0
11,0
41,0
2,1
4,0
7,0
90,0
283,0
23,1
53,0
96,0
28,0
270,0
71,0
2,0
280,0
4,0
54,0
58,0
46,0
4,0
46,0
66,1
10,0
6,1
103,0
201,0
8,0
232,0
88,0
10,0
3,0
5,0
4,0
35,1
6,0
4,0
30,0
60,0
3,0
55,0
39,0
4,0
15,0
88,0
3,0
13,0
2,0
4,0
248,0
3,0
234,1
62,0
56,0
5,1
2,0
25,0
117,0
4,0
17,0
11,0
10,0
2,0
16,0
57,0
5,0
2,1
55,0
10,0
9,0
6,0
3,0
12,0
74,0
93,0
5,1
175,0
12,0
273,0
34,0
26,0
7,0
63,0
12,0
3,0
7,0
3,0
3,0
18,0
208,0
234,0
21,0
20,0
10,0
123,0
136,0
4,0
354,0
68,0
21,0
135,0
119,0
4,1
16,0
10,0
2,0
103,0
83,0
2,0
27,0
4,0
120,0
75,0
113,0
80,0
54,0
54,0
229,0
26,0
3,0
25,0
10,0
6,1
244,1
67,0
13,0
51,0
6,0
6,1
33,0
56,0
4,0
168,0
129,1
99,0
149,0
191,0
4,0
172,0
59,0
3,0
3,0
72,0
72,0
109,1
297,0
15,0
4,0
9,0
5,0
15,0
10,0
3,0
10,0
67,0
71,0
6,0
5,0
47,0
12,0
109,1
36,0
34,0
161,0
216,0
5,0
135,0
14,0
746,0
15,0
61,0
9,0
172,0
5,0
66,0
7,0
2,0
65,0
96,0
4,0
1,0
20,0
57,0
42,0
2,1
25,0
57,0
174,0
3,0
2,0
13,0
229,0
28,0
56,0
260,0
134,0
92,0
175,0
28,0
14,0
17,0
170,0
13,0
10,0
74,0
60,1
2,0
20,0
4,0
49,0
2,0
151,0
407,0
7,1
300,0
5,1
56,0
158,0
5,0
20,0
12,0
241,0
34,0
170,0
4,0
11,0
11,0
21,0
53,0
23,0
196,0
34,0
31,0
93,0
5,0
26,0
95,0
46,0
41,0
4,0
44,0
2,0
90,0
81,0
19,0
5,0
3,1
11,0
8,0
2,0
89,0
4,0
3,0
63,0
12,0
156,0
2,0
337,0
49,0
33,0
155,0
250,0
10,0
63,0
4,0
20,0
23,0
25,0
16,0
21,0
19,0
13,0
33,0
29,0
14,0
9,0
1,1
161,0
212,0
20,0
72,0
16,0
58,0
133,0
2,1
195,0
1,0
15,0
34,0
19,0
18,0
50,0
99,0
16,0
86,0
2,0
74,0
88,0
57,0
51,0
2,0
324,0
139,0
6,1
2,0
174,0
13,0
14,0
20,0
5,0
28,0
22,1
11,0
305,1
14,0
98,0
403,0
261,0
18,0
6,0
60,0
187,0
104,0
3,0
5,1
12,0
21,0
2,0
63,0
2,0
65,0
2,0
30,0
70,0
291,0
9,0
10,0
2,0
35,0
2,0
84,1
29,0
2,0
85,0
38,0
180,0
4,0
166,0
2,0
63,0
9,0
44,0
2,0
32,1
2,0
23,0
37,0
112,0
14,0
4,0
2,0
64,0
4,0
6,0
10,0
6,1
4,0
151,0
17,0
13,0
85,0
64,0
20,0
5,0
8,1
6,0
147,0
2,0
2,0
132,0
2,0
276,0
8,0
10,1
5,0
46,0
64,0
325,0
7,0
16,0
10,0
156,0
98,1
12,0
1,0
6,1
85,0
33,0
150,1
17,0
47,0
27,0
61,0
89,1
12,0
24,0
82,0
11,0
6,1
89,0
50,0
419,0
2,0
21,0
17,0
144,0
23,0
12,0
324,0
188,0
127,0
2,0
13,0
3,1
16,0
10,0
4,0
19,0
57,0
116,0
54,0
67,0
20,0
87,0
113,0
2,0
4,0
226,0
257,0
3,0
28,0
11,0
2,0
4,0
44,0
37,0
12,0
3,0
258,0
168,0
293,0
197,0
38,0
12,0
2,0
413,0
114,0
142,0
216,0
77,0
1,0
31,0
53,0
10,0
30,0
3,0
62,0
199,0
12,0
3,0
23,0
45,0
30,0
235,0
68,0
4,0
15,0
3,1
8,0
2,1
107,0
6,1
10,0
117,0
14,0
5,0
95,0
3,0
75,0
48,0
2,0
14,0
95,0
485,0
60,0
88,0
241,0
4,0
287,0
52,1
104,0
2,0
2,0
2,0
4,1
70,0
161,0
2,0
26,0
58,0
5,0
613,0
68,0
3,0
72,0
1,0
35,0
76,0
161,0
4,0
20,1
56,0
8,0
360,0
6,0
65,1
14,0
209,0
177,0
119,0
212,0
23,1
42,0
104,0
23,0
5,0
97,0
13,0
29,0
153,0
2,0
12,0
1,0
38,0
277,0
2,0
24,0
66,0
38,0
3,0
7,1
15,0
15,1
2,0
332,0
3,0
148,0
11,0
6,1
204,0
4,0
8,1
235,0
4,0
248,0
16,0
9,0
6,0
26,0
8,0
34,0
24,0
91,0
565,0
2,0
41,0
49,0
7,0
50,0
7,0
40,1
5,0
2,0
2,0
65,0
49,0
16,0
2,0
47,0
17,0
4,0
170,0
2,0
14,0
4,0
193,0
3,0
76,0
32,0
99,0
2,0
88,0
87,0
17,0
4,0
2,0
151,0
2,0
10,0
17,0
72,0
368,0
6,1
4,0
6,0
3,0
19,0
4,0
99,0
525,0
7,1
1,1
70,0
539,0
17,0
8,0
6,0
314,0
11,0
422,0
67,0
109,0
39,0
27,0
8,0
33,0
81,0
4,0
396,0
8,0
66,0
18,0
88,0
149,0
10,0
3,0
76,0
38,0
114,0
26,0
55,0
2,0
8,0
13,1
12,0
258,1
4,0
11,0
4,0
240,0
23,0
16,0
4,0
2,0
146,0
121,0
4,0
4,0
3,0
20,0
10,0
130,0
301,0
7,0
13,0
262,1
14,0
115,0
243,0
406,0
80,0
28,0
33,0
24,0
3,1
4,0
177,0
8,0
67,0
2,0
6,0
52,0
49,0
4,0
2,0
64,0
30,1
224,0
114,1
12,0
260,0
9,0
8,0
156,0
76,0
2,0
106,0
25,0
53,0
36,0
25,0
69,0
52,0
11,0
254,0
144,0
28,1
51,0
1,0
31,0
9,1
5,1
216,0
29,0
6,0
3,0
11,1
20,0
2,1
40,0
21,0
56,1
3,0
25,0
57,0
26,0
124,0
2,1
11,0
16,1
14,0
17,0
3,0
12,0
6,0
3,0
135,0
2,0
3,0
61,0
9,0
9,0
71,0
10,1
18,0
10,1
7,0
13,0
97,0
87,0
4,1
101,0
34,0
30,0
107,1
202,0
8,0
6,1
318,0
4,0
149,0
12,0
3,0
2,0
5,1
2,0
97,0
6,0
4,0
272,0
20,0
2,0
85,0
15,0
17,0
13,0
89,0
120,1
88,0
11,0
2,0
4,0
207,0
8,0
2,0
8,0
98,0
4,0
19,0
186,0
12,0
11,0
9,0
9,0
38,0
27,0
26,0
37,0
12,0
68,0
8,0
3,0
36,1
4,0
53,0
4,0
2,0
368,0
28,0
74,0
103,0
10,0
150,0
204,0
45,0
10,1
150,0
498,0
445,0
288,0
499,0
14,0
44,0
59,0
10,0
37,1
430,0
3,0
40,0
8,0
4,0
214,0
4,0
4,0
12,0
9,0
22,0
15,0
11,0
44,0
5,0
4,0
425,0
2,0
24,0
222,0
162,0
97,0
3,0
3,0
133,0
4,0
5,0
4,0
329,0
2,0
51,0
434,0
151,0
17,0
19,0
14,1
19,0
320,0
4,0
26,0
86,0
3,0
2,0
11,0
2,0
50,0
8,0
2,0
4,0
63,0
3,0
594,0
78,0
4,0
132,0
3,0
6,0
201,0
35,0
342,0
56,0
138,0
5,0
6,0
45,0
168,0
2,0
24,0
45,0
22,1
2,1
20,0
5,1
76,0
232,0
46,0
49,0
70,0
284,0
268,0
32,0
38,0
149,0
98,0
8,0
42,0
5,0
169,0
5,0
48,0
95,0
82,0
3,0
22,0
135,0
8,0
6,0
14,0
104,0
74,0
314,0
31,1
37,0
10,0
3,0
260,0
2,0
11,0
5,0
103,0
76,0
4,0
10,1
7,0
36,0
4,0
106,0
22,0
7,0
41,0
12,0
2,1
2,0
37,0
124,0
41,0
7,0
4,0
70,0
6,0
100,0
19,0
39,0
8,0
13,0
1,1
56,0
284,0
121,0
90,0
2,0
6,1
113,0
65,0
150,0
168,0
81,0
2,0
2,0
69,0
16,0
635,0
53,0
28,0
44,0
2,0
5,0
411,1
10,0
79,0
46,1
57,0
121,0
12,0
4,0
18,1
8,1
197,0
18,0
9,0
34,0
135,0
175,0
2,0
34,0
8,0
168,0
2,0
3,1
1379,0
6,1
9,0
73,0
149,0
305,0
19,0
57,1
8,0
263,0
64,0
116,0
5,0
94,0
17,0
168,0
4,1
527,0
251,0
4,0
3,0
168,0
8,1
9,0
215,0
245,0
14,0
61,0
5,0
39,0
23,0
348,0
114,0
26,0
67,0
16,0
7,0
4,0
10,0
25,0
184,0
126,0
10,1
5,0
122,0
110,0
2,0
5,0
2,0
200,0
9,0
143,0
3,0
2,0
95,0
14,0
39,0
4,0
2,0
102,0
4,0
1,0
5,1
2,0
15,0
96,0
19,1
3,0
2,1
64,0
125,0
44,0
50,0
2,1
397,0
164,0
18,0
49,0
28,0
90,0
2,0
3,0
9,0
7,0
10,0
8,0
268,0
46,0
3,0
3,0
30,0
21,0
1,0
43,1
47,0
3,0
39,0
3,0
9,1
9,0
62,1
3,0
194,0
2,0
10,1
9,0
48,0
59,0
5,0
23,1
113,0
45,0
2,0
452,0
4,0
52,0
176,0
18,0
11,0
10,0
107,0
11,0
131,0
2,0
97,0
12,0
4,0
2,0
9,0
39,0
1,1
4,0
71,0
13,0
6,0
198,0
2,0
37,0
76,0
89,0
97,1
3,0
38,0
48,0
474,0
8,0
45,0
162,0
2,0
8,0
3,1
2,1
4,1
130,0
59,0
290,0
6,0
1,0
12,0
2,0
5,1
1,1
19,1
19,0
7,0
121,1
40,0
14,0
8,0
3,0
194,0
186,0
5,0
5,0
22,0
70,0
63,1
22,0
159,0
69,0
27,0
265,0
3,0
428,0
16,0
195,0
197,0
3,0
6,0
10,1
4,0
29,0
54,0
491,0
27,0
13,0
172,0
6,1
101,0
220,0
82,0
538,0
136,0
3,0
27,1
2,1
271,0
4,1
50,0
10,0
233,0
45,0
5,0
30,0
4,0
189,0
49,0
50,0
70,0
53,0
132,0
